Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
          av_fast_padded_malloc	0.547445	0.547445			0.0	0.0	0.0	0.0	libavcodec.so.62	av_fast_padded_malloc	utils.c	0x98add0
           av_fast_mallocz	0.547445	0.547445			0.0	0.0	0.0	0.0	libavutil.so.60	av_fast_mallocz	mem.c	0x43360
            fast_malloc	0.547445	0.547445			0.0	0.0	0.0	0.0	libavutil.so.60	fast_malloc	mem.c	0x43364
             av_mallocz	0.547445	0.547445			0.0	0.0	0.0	0.0	libavutil.so.60	av_mallocz	mem.c	0x429c0
              memset	0.547445	0.547445			0.0	0.0	0.0	0.0	libavutil.so.60	memset	string_fortified.h	0x429d5
               __memset_evex_unaligned_erms	0.547445	0.547445			0.030000	0.030000	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x199380
      ff_read_packet	0.182482	0.182482			0.0	0.0	0.0	0.0	libavformat.so.62	ff_read_packet	demux.c	0x95a20
       mov_read_packet	0.182482	0.182482			0.0	0.0	0.0	0.0	libavformat.so.62	mov_read_packet	mov.c	0x122220
        avio_seek	0.182482	0.182482			0.0	0.0	0.0	0.0	libavformat.so.62	avio_seek	aviobuf.c	0x6e6c0
         ffurl_get_short_seek	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libavformat.so.62	ffurl_get_short_seek	avio.c	0x6c1f0
    avcodec_send_packet	0.364964	0.364964			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e70
     decode_receive_frame_internal	0.364964	0.364964			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
      ff_thread_receive_frame	0.364964	0.364964			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_thread_receive_frame	pthread_frame.c	0x7f8600
       ff_decode_get_packet	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_get_packet	decode.c	0x2b9170
        decode_get_packet	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_get_packet	decode.c	0x2b91bb
         extract_packet_props	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	extract_packet_props	decode.c	0x2b91e7
          av_packet_unref	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	av_packet_unref	packet.c	0x7c86a0
           av_packet_free_side_data	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libavcodec.so.62	av_packet_free_side_data	packet.c	0x7c7f20
       submit_packet	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	submit_packet	pthread_frame.c	0x7f86d9
        ___pthread_cond_signal	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libc.so.6	___pthread_cond_signal	pthread_cond_signal.c	0x9afc0
    avcodec_free_context	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_free_context	options.c	0x7a9900
     ff_codec_close	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_codec_close	avcodec.c	0x717f1
      ff_frame_thread_free	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_frame_thread_free	pthread_frame.c	0x9c80e
       h264_decode_end	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_end	h264dec.c	0x82573
        h264_free_pic	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_free_pic	h264dec.c	0x8264c
         ff_h264_unref_picture	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_unref_picture	h264_picture.c	0x401870
          ff_h264_unref_picture	0.182482	0.182482			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_unref_picture	h264_picture.c	0x401893
           pool_return_entry	0.182482	0.182482			0.0	0.0	0.0	0.0	libavutil.so.60	pool_return_entry	refstruct.c	0x4ffa0
            pool_free_entry	0.182482	0.182482			0.0	0.0	0.0	0.0	libavutil.so.60	pool_free_entry	refstruct.c	0x4ffd2
             __GI___libc_free	0.182482	0.182482			0.010000	0.010000	0.0	0.0	libc.so.6	__GI___libc_free	malloc.c	0xadd30
