Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                   decode_cabac_residual_internal	2.131428	2.131428			0.014163	0.014163	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                    get_cabac	0.782323	0.782323			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                     get_cabac_inline_x86	0.782323	0.782323			0.008213	0.008213	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                 decode_cabac_residual_nondc	2.025617	2.025617			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc	h264_cabac.c	0x3c8702
                  decode_cabac_residual_nondc_internal	2.025617	2.025617			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3c62b0
                   decode_cabac_residual_internal	2.025617	2.025617			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3c62b2
                    get_cabac	1.215900	1.215900			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x3c3580
                     get_cabac_inline_x86	1.215900	1.215900			0.012765	0.012765	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x3c3580
                    decode_significance_8x8_x86	0.809717	0.809717			0.008501	0.008501	0.0	0.0	libavcodec.so.62	decode_significance_8x8_x86	h264_cabac.c	0x3c6868
                decode_cabac_residual_dc	0.807528	0.807528			0.008478	0.008478	0.0	0.0	libavcodec.so.62	decode_cabac_residual_dc	h264_cabac.c	0x3c7f50
    av_read_frame	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	av_read_frame	demux.c	0x96670
     read_frame_internal	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	read_frame_internal	demux.c	0x95be0
      ff_read_packet	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	ff_read_packet	demux.c	0x95a20
       avi_read_packet	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	avi_read_packet	avidec.c	0x69370
        append_packet_chunked	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	append_packet_chunked	utils.c	0x1ef9d0
         avio_read	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	avio_read	aviobuf.c	0x6fc00
          memcpy	0.811140	0.811140			0.0	0.0	0.0	0.0	libavformat.so.62	memcpy	string_fortified.h	0x6fdfb
           __memmove_evex_unaligned_erms	0.811140	0.811140			0.008516	0.008516	0.0	0.0	libc.so.6	__memmove_evex_unaligned_erms	memmove-vec-unaligned-erms.S	0x198940
