Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                     get_cabac	1.097311	1.097311			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	1.097311	1.097311			0.012618	0.012618	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                hls_prediction_unit	5.800955	5.800955			0.008391	0.008391	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x596a10
                 ff_hevc_luma_mv_merge_mode	2.278555	2.278555			0.008409	0.008409	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x5a4730
                  derive_spatial_merge_candidates	1.547252	1.547252			0.0	0.0	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x5a47a3
                   temporal_luma_motion_vector	1.547252	1.547252			0.008390	0.008390	0.0	0.0	libavcodec.so.62	temporal_luma_motion_vector	mvs.c	0x5a4280
                    derive_temporal_colocated_mvs	0.817589	0.817589			0.0	0.0	0.0	0.0	libavcodec.so.62	derive_temporal_colocated_mvs	mvs.c	0x5a3e50
                     check_mvset	0.817589	0.817589			0.009401	0.009401	0.0	0.0	libavcodec.so.62	check_mvset	mvs.c	0x5a3ce0
                 hevc_luma_mv_mvp_mode	2.063174	2.063174			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_luma_mv_mvp_mode	hevcdec.c	0x596da6
                  ff_hevc_luma_mv_mvp_mode	1.464102	1.464102			0.008439	0.008439	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_mvp_mode	mvs.c	0x5a56a0
                   mv_mp_mode_mx	0.730165	0.730165			0.008396	0.008396	0.0	0.0	libavcodec.so.62	mv_mp_mode_mx	mvs.c	0x5a59bb
                  ff_hevc_inter_pred_idc_decode	0.599072	0.599072			0.006889	0.006889	0.0	0.0	libavcodec.so.62	ff_hevc_inter_pred_idc_decode	cabac.c	0x4ef020
                 ff_hevc_merge_idx_decode	0.729504	0.729504			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_merge_idx_decode	cabac.c	0x4eeec0
                  get_cabac	0.729504	0.729504			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                   get_cabac_inline_x86	0.729504	0.729504			0.008388	0.008388	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                intra_prediction_unit_default_value	3.645647	3.645647			0.033504	0.033504	0.0	0.0	libavcodec.so.62	intra_prediction_unit_default_value	hevcdec.c	0x596080
                 memset	0.731961	0.731961			0.008417	0.008417	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x5960f0
                ff_hevc_no_residual_syntax_flag_decode	1.096494	1.096494			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_no_residual_syntax_flag_decode	cabac.c	0x4ef3d0
                 get_cabac	1.096494	1.096494			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ef3db
                  get_cabac_inline_x86	1.096494	1.096494			0.012608	0.012608	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ef3db
                ff_hevc_part_mode_decode	0.742095	0.742095			0.008533	0.008533	0.0	0.0	libavcodec.so.62	ff_hevc_part_mode_decode	cabac.c	0x4ee990
               hls_coding_quadtree	34.992600	34.992600			0.008397	0.008397	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ca30
                hls_coding_unit	26.912284	26.912284			0.016788	0.016788	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x59ad40
                 hls_transform_tree	13.779960	13.779960			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59b313
                  hls_transform_unit	6.536274	6.536274			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                   ff_hevc_hls_residual_coding	6.536274	6.536274			0.025048	0.025048	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                    coeff_abs_level_greater1_flag_decode	2.195839	2.195839			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4f0584
                     get_cabac	2.195839	2.195839			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	2.195839	2.195839			0.025250	0.025250	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                    significant_coeff_flag_decode	2.162098	2.162098			0.012197	0.012197	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                     get_cabac	1.101384	1.101384			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	1.101384	1.101384			0.012665	0.012665	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                  hls_transform_tree	5.063943	5.063943			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59a5f0
                   hls_transform_unit	3.247924	3.247924			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                    ff_hevc_hls_residual_coding	3.247924	3.247924			0.012118	0.012118	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                     significant_coeff_flag_decode	1.463221	1.463221			0.008419	0.008419	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                      get_cabac	0.731088	0.731088			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                       get_cabac_inline_x86	0.731088	0.731088			0.008407	0.008407	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                     coeff_abs_level_greater1_flag_decode	0.730900	0.730900			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4f0584
                      get_cabac	0.730900	0.730900			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                       get_cabac_inline_x86	0.730900	0.730900			0.008405	0.008405	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                   hls_transform_tree	1.086576	1.086576			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x599f00
                    hls_transform_unit	1.086576	1.086576			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                     ff_hevc_hls_residual_coding	1.086576	1.086576			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
