Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
Total	100.000000	100.000000			0.0	0.0	0.0	0.0	[Unknown]	[Unknown]	[Unknown]	[Unknown]
 _start	100.000000	100.000000			0.0	0.0	0.0	0.0	extractor4	_start	[Unknown]	0x2c50
  __libc_start_main_impl	100.000000	100.000000			0.0	0.0	0.0	0.0	libc.so.6	__libc_start_main_impl	libc-start.c	0x2a200
   main	100.000000	100.000000			0.0	0.0	0.0	0.0	extractor4	main	[Unknown]	0x25f0
    avcodec_send_packet	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b9e90
     decode_receive_frame_internal	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b9b20
      ff_decode_receive_frame_internal	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b95f0
       hevc_receive_frame	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_receive_frame	hevcdec.c	0x5a07f0
        decode_nal_units	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	hevcdec.c	0x5a0a05
         decode_nal_unit	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_unit	hevcdec.c	0x5a0b2d
          decode_slice	97.336013	97.336013			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	hevcdec.c	0x5a0f30
           decode_slice_data	82.903642	82.903642			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice_data	hevcdec.c	0x5a1514
            hls_decode_entry	82.903642	82.903642			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_decode_entry	hevcdec.c	0x5a172a
             hls_coding_quadtree	82.903642	82.903642			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ce80
              hls_coding_quadtree	70.122732	70.122732			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ca30
               hls_coding_quadtree	35.983038	35.983038			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ca30
                hls_coding_unit	22.117632	22.117632			0.012007	0.012007	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x59ad40
                 hls_transform_tree	11.453165	11.453165			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59b313
                  hls_transform_unit	8.777001	8.777001			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                   ff_hevc_hls_residual_coding	8.777001	8.777001			0.015986	0.015986	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                    significant_coeff_flag_decode	4.517270	4.517270			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4f1158
                     get_cabac	4.517270	4.517270			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	4.517270	4.517270			0.033880	0.033880	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                    last_significant_coeff_xy_prefix_decode	1.065996	1.065996			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4efc7a
                     get_cabac	1.065996	1.065996			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	1.065996	1.065996			0.007995	0.007995	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                    coeff_abs_level_greater1_flag_decode	1.062203	1.062203			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4f0584
                     get_cabac	1.062203	1.062203			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                      get_cabac_inline_x86	1.062203	1.062203			0.007967	0.007967	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                  hls_transform_tree	2.676164	2.676164			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59a5f0
                   hls_transform_unit	2.676164	2.676164			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                    ff_hevc_hls_residual_coding	2.676164	2.676164			0.007977	0.007977	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                     coeff_abs_level_greater1_flag_decode	1.612511	1.612511			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4f0584
                      get_cabac	1.612511	1.612511			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                       get_cabac_inline_x86	1.612511	1.612511			0.012094	0.012094	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
                 hls_prediction_unit	5.853807	5.853807			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x596a10
                  ff_hevc_luma_mv_merge_mode	4.239969	4.239969			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x5a4730
                   derive_spatial_merge_candidates	4.239969	4.239969			0.015799	0.015799	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x5a47a3
                    temporal_luma_motion_vector	1.066949	1.066949			0.008002	0.008002	0.0	0.0	libavcodec.so.62	temporal_luma_motion_vector	mvs.c	0x5a4280
                    compare_mv_ref_idx	1.066538	1.066538			0.007999	0.007999	0.0	0.0	libavcodec.so.62	compare_mv_ref_idx	mvs.c	0x5a48e1
                  ff_hevc_merge_idx_decode	1.613839	1.613839			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_merge_idx_decode	cabac.c	0x4eeec0
                   get_cabac_bypass_x86	1.613839	1.613839			0.012104	0.012104	0.0	0.0	libavcodec.so.62	get_cabac_bypass_x86	cabac.h	0x4eef10
                 intra_prediction_unit	1.606963	1.606963			0.0	0.0	0.0	0.0	libavcodec.so.62	intra_prediction_unit	hevcdec.c	0x59af39
                  luma_intra_pred_mode	1.606963	1.606963			0.0	0.0	0.0	0.0	libavcodec.so.62	luma_intra_pred_mode	hevcdec.c	0x59b03f
                   memset	1.606963	1.606963			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x59b1f8
                    __memset_evex_unaligned_erms	1.606963	1.606963			0.012052	0.012052	0.0	0.0	libc.so.6	__memset_evex_unaligned_erms	memset-vec-unaligned-erms.S	0x1993c0
                 set_deblocking_bypass	1.602783	1.602783			0.012021	0.012021	0.0	0.0	libavcodec.so.62	set_deblocking_bypass	hevcdec.c	0x59b495
                hls_coding_quadtree	13.865405	13.865405			0.007979	0.007979	0.0	0.0	libavcodec.so.62	hls_coding_quadtree	hevcdec.c	0x59ca30
                 hls_coding_unit	12.801590	12.801590			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x59ad40
                  hls_transform_tree	11.736738	11.736738			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59b313
                   hls_transform_tree	5.869368	5.869368			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x59a5f0
                    hls_transform_unit	5.869368	5.869368			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x597900
                     ff_hevc_hls_residual_coding	5.869368	5.869368			0.024022	0.024022	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4efaf0
                      last_significant_coeff_xy_prefix_decode	2.666393	2.666393			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4efc7a
                       get_cabac	2.666393	2.666393			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4ecaa0
                        get_cabac_inline_x86	2.666393	2.666393			0.019998	0.019998	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4ecaa0
