Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                decode_significance_skip_x86	1.306177	1.306177			0.007706	0.007706	0.0	0.0	libavcodec.so.62	decode_significance_skip_x86	h264_cabac.c	0x3ae330
             get_cabac_terminate	1.958664	1.958664			0.011556	0.011556	0.0	0.0	libavcodec.so.62	get_cabac_terminate	cabac_functions.h	0x3f838c
           ff_h264_queue_decode_slice	1.292622	1.292622			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_queue_decode_slice	h264_slice.c	0x3f9a10
            h264_field_start	1.292622	1.292622			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_field_start	h264_slice.c	0x3f6270
             h264_frame_start	1.292622	1.292622			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_frame_start	h264_slice.c	0x3f5990
              alloc_picture	1.292622	1.292622			0.0	0.0	0.0	0.0	libavcodec.so.62	alloc_picture	h264_slice.c	0x3f5b0a
               av_refstruct_pool_get	1.292622	1.292622			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_pool_get	refstruct.c	0x50290
                refstruct_pool_get_ext	1.292622	1.292622			0.0	0.0	0.0	0.0	libavutil.so.60	refstruct_pool_get_ext	refstruct.c	0x50294
                 av_refstruct_alloc_ext	1.292622	1.292622			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext	refstruct.h	0x502ff
                  av_refstruct_alloc_ext_c	1.292622	1.292622			0.0	0.0	0.0	0.0	libavutil.so.60	av_refstruct_alloc_ext_c	refstruct.c	0x50100
                   memset	1.292622	1.292622			0.0	0.0	0.0	0.0	libavutil.so.60	memset	string_fortified.h	0x50168
                    func@0x189480	1.292622	1.292622			0.007626	0.007626	0.0	0.0	libc.so.6	func@0x189480	[Unknown]	0x189480
          finalize_frame	3.266179	3.266179			0.0	0.0	0.0	0.0	libavcodec.so.62	finalize_frame	h264dec.c	0x4028a0
           output_frame	1.958844	1.958844			0.0	0.0	0.0	0.0	libavcodec.so.62	output_frame	h264dec.c	0x40295e
            av_dict_set	1.958844	1.958844			0.011557	0.011557	0.0	0.0	libavutil.so.60	av_dict_set	dict.c	0x2dce0
           ff_print_debug_info2_optimized	1.307335	1.307335			0.007713	0.007713	0.0	0.0	libavcodec.so.62	ff_print_debug_info2_optimized	mpegutils.c	0x71be70
    avformat_find_stream_info	3.423905	3.423905			0.0	0.0	0.0	0.0	libavformat.so.62	avformat_find_stream_info	demux.c	0x964f0
     try_decode_frame	3.423905	3.423905			0.0	0.0	0.0	0.0	libavformat.so.62	try_decode_frame	demux.c	0x91760
      avcodec_send_packet	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	avcodec_send_packet	decode.c	0x2b5ef0
       decode_receive_frame_internal	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_receive_frame_internal	decode.c	0x2b5b80
        ff_decode_receive_frame_internal	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_decode_receive_frame_internal	decode.c	0x2b5650
         decode_simple_receive_frame	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_receive_frame	decode.c	0x2b5720
          decode_simple_internal	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_simple_internal	decode.c	0x2b5720
           h264_decode_frame	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	h264_decode_frame	h264dec.c	0x402f70
            decode_nal_units	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_nal_units	h264dec.c	0x403067
             ff_h264_execute_decode_slices	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_execute_decode_slices	h264_slice.c	0x3f9730
              decode_slice	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_slice	h264_slice.c	0x3f8070
               ff_h264_decode_mb_cabac	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_h264_decode_mb_cabac	h264_cabac.c	0x3b2710
                decode_cabac_residual_nondc_internal	3.423905	3.423905			0.0	0.0	0.0	0.0	libavcodec.so.62	decode_cabac_residual_nondc_internal	h264_cabac.c	0x3af360
                 decode_cabac_residual_internal	3.423905	3.423905			0.020201	0.020201	0.0	0.0	libavcodec.so.62	decode_cabac_residual_internal	h264_cabac.c	0x3af362
