Function Stack	CPU Time:Total	CPU Time:Effective Time:Total	CPU Time:Spin Time:Total	CPU Time:Overhead Time:Total	CPU Time:Self	CPU Time:Effective Time:Self	CPU Time:Spin Time:Self	CPU Time:Overhead Time:Self	Module	Function (Full)	Source File	Start Address
                     significant_coeff_flag_decode	2.178661	2.178661			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4da208
                      get_cabac	2.178661	2.178661			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                       get_cabac_inline_x86	2.178661	2.178661			0.011545	0.011545	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                     coeff_abs_level_greater1_flag_decode	2.176009	2.176009			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4d9634
                      get_cabac	2.176009	2.176009			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                       get_cabac_inline_x86	2.176009	2.176009			0.011531	0.011531	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                    ff_hevc_cu_qp_delta_abs	2.166881	2.166881			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_cu_qp_delta_abs	cabac.c	0x4d6e20
                     get_cabac	2.166881	2.166881			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d6e2b
                      get_cabac_inline_x86	2.166881	2.166881			0.011483	0.011483	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d6e2b
                   hls_transform_tree	3.756597	3.756597			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5836a0
                    hls_transform_unit	3.756597	3.756597			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x5809b0
                     ff_hevc_hls_residual_coding	3.756597	3.756597			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4d8ba0
                      coeff_abs_level_greater1_flag_decode	2.302342	2.302342			0.0	0.0	0.0	0.0	libavcodec.so.62	coeff_abs_level_greater1_flag_decode	cabac.c	0x4d9634
                       get_cabac	2.302342	2.302342			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                        get_cabac_inline_x86	2.302342	2.302342			0.012200	0.012200	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                      significant_coeff_flag_decode	1.454254	1.454254			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4da208
                       get_cabac	1.454254	1.454254			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                        get_cabac_inline_x86	1.454254	1.454254			0.007706	0.007706	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                  intra_prediction_unit	2.163781	2.163781			0.011466	0.011466	0.0	0.0	libavcodec.so.62	intra_prediction_unit	hevcdec.c	0x583fe9
                  hls_prediction_unit	1.452569	1.452569			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x57fac0
                   ff_hevc_luma_mv_merge_mode	1.452569	1.452569			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x58d7e0
                    derive_spatial_merge_candidates	1.452569	1.452569			0.0	0.0	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x58d853
                     compare_mv_ref_idx	1.452569	1.452569			0.007697	0.007697	0.0	0.0	libavcodec.so.62	compare_mv_ref_idx	mvs.c	0x58e15a
                ff_hevc_split_coding_unit_flag_decode	3.635121	3.635121			0.011556	0.011556	0.0	0.0	libavcodec.so.62	ff_hevc_split_coding_unit_flag_decode	cabac.c	0x4d78f0
                 get_cabac	1.454390	1.454390			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d7971
                  get_cabac_inline_x86	1.454390	1.454390			0.007707	0.007707	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d7971
               hls_coding_unit	26.846269	26.846269			0.011486	0.011486	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x583df0
                hls_transform_tree	12.334085	12.334085			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5843c3
                 hls_transform_tree	5.071147	5.071147			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5836a0
                  hls_transform_unit	5.071147	5.071147			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x5809b0
                   ff_hevc_hls_residual_coding	5.071147	5.071147			0.007702	0.007702	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4d8ba0
                    significant_coeff_group_flag_decode	2.180452	2.180452			0.011554	0.011554	0.0	0.0	libavcodec.so.62	significant_coeff_group_flag_decode	cabac.c	0x4d9317
                    last_significant_coeff_xy_prefix_decode	1.437233	1.437233			0.0	0.0	0.0	0.0	libavcodec.so.62	last_significant_coeff_xy_prefix_decode	cabac.c	0x4d8d2a
                     get_cabac	1.437233	1.437233			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                      get_cabac_inline_x86	1.437233	1.437233			0.007616	0.007616	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                 hls_transform_unit	3.632513	3.632513			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x5809b0
                  ff_hevc_hls_residual_coding	3.632513	3.632513			0.011532	0.011532	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4d8ba0
                   significant_coeff_flag_decode	1.456323	1.456323			0.0	0.0	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4da208
                    get_cabac	1.456323	1.456323			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d5b50
                     get_cabac_inline_x86	1.456323	1.456323			0.007717	0.007717	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d5b50
                 ff_hevc_cbf_cb_cr_decode	2.178909	2.178909			0.011546	0.011546	0.0	0.0	libavcodec.so.62	ff_hevc_cbf_cb_cr_decode	cabac.c	0x4d8610
                 ff_hevc_split_transform_flag_decode	1.451517	1.451517			0.007692	0.007692	0.0	0.0	libavcodec.so.62	ff_hevc_split_transform_flag_decode	cabac.c	0x4d8540
                hls_prediction_unit	6.527035	6.527035			0.011557	0.011557	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x57fac0
                 ff_hevc_luma_mv_merge_mode	2.181193	2.181193			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_luma_mv_merge_mode	mvs.c	0x58d7e0
                  derive_spatial_merge_candidates	2.181193	2.181193			0.011558	0.011558	0.0	0.0	libavcodec.so.62	derive_spatial_merge_candidates	mvs.c	0x58d853
                 ff_hevc_merge_idx_decode	2.164959	2.164959			0.011472	0.011472	0.0	0.0	libavcodec.so.62	ff_hevc_merge_idx_decode	cabac.c	0x4d7f70
                memset	4.364337	4.364337			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x5847f0
                 func@0x64150	2.183228	2.183228			0.011569	0.011569	0.0	0.0	libavcodec.so.62	func@0x64150	[Unknown]	0x64150
                 func@0x189480	2.181109	2.181109			0.011558	0.011558	0.0	0.0	libc.so.6	func@0x189480	[Unknown]	0x189480
                intra_prediction_unit_default_value	1.453271	1.453271			0.0	0.0	0.0	0.0	libavcodec.so.62	intra_prediction_unit_default_value	hevcdec.c	0x57f130
                 memset	1.453271	1.453271			0.0	0.0	0.0	0.0	libavcodec.so.62	memset	string_fortified.h	0x57f1a0
                  func@0x64150	1.453271	1.453271			0.007701	0.007701	0.0	0.0	libavcodec.so.62	func@0x64150	[Unknown]	0x64150
               ff_hevc_split_coding_unit_flag_decode	1.456531	1.456531			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_split_coding_unit_flag_decode	cabac.c	0x4d78f0
                get_cabac	1.456531	1.456531			0.0	0.0	0.0	0.0	libavcodec.so.62	get_cabac	cabac_functions.h	0x4d7971
                 get_cabac_inline_x86	1.456531	1.456531			0.007718	0.007718	0.0	0.0	libavcodec.so.62	get_cabac_inline_x86	cabac.h	0x4d7971
              hls_coding_unit	5.811187	5.811187			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_coding_unit	hevcdec.c	0x583df0
               hls_transform_tree	2.905952	2.905952			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5843c3
                hls_transform_tree	2.905952	2.905952			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x5836a0
                 hls_transform_tree	1.455444	1.455444			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_tree	hevcdec.c	0x582fb0
                  hls_transform_unit	1.455444	1.455444			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x5809b0
                   ff_hevc_hls_residual_coding	1.455444	1.455444			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4d8ba0
                    coeff_sign_flag_decode	1.455444	1.455444			0.007713	0.007713	0.0	0.0	libavcodec.so.62	coeff_sign_flag_decode	cabac.c	0x4da061
                 hls_transform_unit	1.450508	1.450508			0.0	0.0	0.0	0.0	libavcodec.so.62	hls_transform_unit	hevcdec.c	0x5809b0
                  ff_hevc_hls_residual_coding	1.450508	1.450508			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_hls_residual_coding	cabac.c	0x4d8ba0
                   significant_coeff_flag_decode	1.450508	1.450508			0.007686	0.007686	0.0	0.0	libavcodec.so.62	significant_coeff_flag_decode	cabac.c	0x4da208
               hls_prediction_unit	2.905235	2.905235			0.015395	0.015395	0.0	0.0	libavcodec.so.62	hls_prediction_unit	hevcdec.c	0x57fac0
           hevc_frame_start	17.429639	17.429639			0.0	0.0	0.0	0.0	libavcodec.so.62	hevc_frame_start	hevcdec.c	0x58a0e0
            ff_hevc_output_frames	17.429639	17.429639			0.0	0.0	0.0	0.0	libavcodec.so.62	ff_hevc_output_frames	refs.c	0x5e3790
             ff_hevc_export_motion_vectors	17.429639	17.429639			0.057733	0.057733	0.0	0.0	libavcodec.so.62	ff_hevc_export_motion_vectors	hevcdec.c	0x58c540
              mvfield_match	4.360526	4.360526			0.023107	0.023107	0.0	0.0	libavcodec.so.62	mvfield_match	hevcdec.c	0x58c75e
              func@0x64150	2.174308	2.174308			0.011522	0.011522	0.0	0.0	libavcodec.so.62	func@0x64150	[Unknown]	0x64150
